Temperature,Pressure,XgrGRT,XspssGRT,XprpGRT,XMgGRT,SiBT,xTiBT,XMgBT,SiMU,XabPLAG
509.0909091,6373.737374,0.085471533,0.127546697,0.108210238,0.135704778,2.745427274,0.072807576,0.493685968,3.020901733,0.778994147
512.1212121,6373.737374,0.071360257,0.140097282,0.112632603,0.141145197,2.742508025,0.074086799,0.498291914,3.021257302,0.812754709
515.1515152,6373.737374,0.063874446,0.145429977,0.115102186,0.143917577,2.738783854,0.07522669,0.498536342,3.022871387,0.828496193
518.1818182,6373.737374,0.060935021,0.146475783,0.116453362,0.145285709,2.735448627,0.076437334,0.497402594,3.025017826,0.83169043
521.2121212,6373.737374,0.058314114,0.147211317,0.117759881,0.146590415,2.732179692,0.07765854,0.496302857,3.02692232,0.834261854
524.2424242,6373.737374,0.055956935,0.147713114,0.119044064,0.147863969,2.728963623,0.078890129,0.495228327,3.028633545,0.836377498
527.2727273,6373.737374,0.053794543,0.14802599,0.120303892,0.149100809,2.725793616,0.080131275,0.494179284,3.030184428,0.838135811
530.3030303,6373.737374,0.051813236,0.148172274,0.121542923,0.150307187,2.722672798,0.081382532,0.493159371,3.031599798,0.839616508
533.3333333,6373.737374,0.049979406,0.148173821,0.122764641,0.151486003,2.71958251,0.082643518,0.492167646,3.032898428,0.840870936
536.3636364,6373.737374,0.048263445,0.148091589,0.123979872,0.152656368,2.716540774,0.083913183,0.49119822,3.034096094,0.841935196
539.3939394,6373.737374,0.046661872,0.147900227,0.125180915,0.15380415,2.713526314,0.085191844,0.490254706,3.035204422,0.842841294
542.4242424,6373.737374,0.045148938,0.147615929,0.126363669,0.154923202,2.710551945,0.08647936,0.489339398,3.036234588,0.843610804
545.4545455,6373.737374,0.043734864,0.147277334,0.127557916,0.156058473,2.707614632,0.087780949,0.488430666,3.037192874,0.844262279
548.4848485,6373.737374,0.042392047,0.146856455,0.128724135,0.157151734,2.704687481,0.089086053,0.487557647,3.038088001,0.844808546
551.5151515,6373.737374,0.04112268,0.146405666,0.129893541,0.158251606,2.701809139,0.090402478,0.486692189,3.038925286,0.845260629
554.5454545,6373.737374,0.039914782,0.145885531,0.131047419,0.15932632,2.69895174,0.091728949,0.485847169,3.039709528,0.845628531
557.5757576,6373.737374,0.03876986,0.145328263,0.132196057,0.160394326,2.69612103,0.093064145,0.485019169,3.04044478,0.845918101
560.6060606,6373.737374,0.037681174,0.144718994,0.133333879,0.16144528,2.693316692,0.094403158,0.484214568,3.041136568,0.846136825
563.6363636,6373.737374,0.036638862,0.144086537,0.134466523,0.162489589,2.690530294,0.095756763,0.483411152,3.041786585,0.846287916
566.6666667,6373.737374,0.034899401,0.135744192,0.133788901,0.159859853,2.694019383,0.097601114,0.47502238,3.042578703,0.848752821
569.6969697,6373.737374,0.033657795,0.125295169,0.131397281,0.15484232,2.692712026,0.098351683,0.46025258,3.043348553,0.850789744
572.7272727,6373.737374,0.032994442,0.127427112,0.131905694,0.155711597,2.690811501,0.099954439,0.459389844,3.044245999,0.850589516
575.7575758,6373.737374,0.032363358,0.129542086,0.13241569,0.156588068,2.688939445,0.101570329,0.458540494,3.045098636,0.8503191
578.7878788,6373.737374,0.031755663,0.131592614,0.132918041,0.157451082,2.687087766,0.103201721,0.457715039,3.045908908,0.849980773
581.8181818,6373.737374,0.031174784,0.133674268,0.13343269,0.158342256,2.685259089,0.10485116,0.456892938,3.046684648,0.849574139
584.8484848,6373.737374,0.030618747,0.135696197,0.133935714,0.159215759,2.683441602,0.106500826,0.456095664,3.047417528,0.849101179
587.8787879,6373.737374,0.030084534,0.137673121,0.134424627,0.160069586,2.681650143,0.108172195,0.45530907,3.048120133,0.848561918
590.9090909,6373.737374,0.029571121,0.139612978,0.134911652,0.160921867,2.679866756,0.10985128,0.454536958,3.048791286,0.847954443
593.9393939,6373.737374,0.029078889,0.141537924,0.135391374,0.161768696,2.678134813,0.111548028,0.453773742,3.049432701,0.847276228
596.969697,6373.737374,0.028608946,0.143471583,0.135871023,0.162623376,2.676394223,0.113254405,0.453018576,3.050046232,0.846526429
600,6373.737374,0.028155952,0.145372226,0.136336991,0.163461545,2.674682047,0.114975526,0.452271749,3.050634131,0.845701222
603.030303,6373.737374,0.02772224,0.147235052,0.136804854,0.164301298,2.67299483,0.116707081,0.451535063,3.051196332,0.844797672
606.0606061,6373.737374,0.027306288,0.148808055,0.13716964,0.16496125,2.671195796,0.118400082,0.450442059,3.051729467,0.843824316
609.0909091,6373.737374,0.026913282,0.150036145,0.13742228,0.165419771,2.669276594,0.120039887,0.448901787,3.052231345,0.842779459
612.1212121,6373.737374,0.026535358,0.1513099,0.137676503,0.165891975,2.667381487,0.121686883,0.447383542,3.052713011,0.841636358
615.1515152,6373.737374,0.026179236,0.152518548,0.137915725,0.166339395,2.665493944,0.123342188,0.445889886,3.053175963,0.840390755
618.1818182,6373.737374,0.025845175,0.153810174,0.138159583,0.166812175,2.663635933,0.125009782,0.444414538,3.053618954,0.839033463
621.2121212,6373.737374,0.025520984,0.155099537,0.138398855,0.167282058,2.661790526,0.126686832,0.442964064,3.054043221,0.837554231
624.2424242,6373.737374,0.025214917,0.156359997,0.138625035,0.167735035,2.659965618,0.128371272,0.441535562,3.054452361,0.83594334
627.2727273,6373.737374,0.024927516,0.157576101,0.138834387,0.168163806,2.658151365,0.130065074,0.440120714,3.054844377,0.834187392
630.3030303,6373.737374,0.024665377,0.158895623,0.139051664,0.168627332,2.656362346,0.131768921,0.438729745,3.055220964,0.83226967
633.3333333,6373.737374,0.024409381,0.1601842,0.139265067,0.169081819,2.65458732,0.133481887,0.437360073,3.055582003,0.830169557
636.3636364,6373.737374,0.024187391,0.161469666,0.139464497,0.169526508,2.652826597,0.135202285,0.436011264,3.05592886,0.827868508
639.3939394,6373.737374,0.02405706,0.163733356,0.139350743,0.169806751,2.651303678,0.13699795,0.434311911,3.056375737,0.825162338
642.4242424,6373.737374,0.024024465,0.166898073,0.138940121,0.169927739,2.649996815,0.138867527,0.432303788,3.05691653,0.821961833
645.4545455,6373.737374,0.025869891,0.168361526,0.139491814,0.171218171,2.648352238,0.140569397,0.433536086,0,0.810313559
648.4848485,6373.737374,0.025511005,0.164530956,0.142638626,0.174210766,2.650716399,0.142399644,0.437931352,0,0.809092649
651.5151515,6373.737374,0.025163699,0.160756341,0.145804273,0.177206068,2.652920528,0.144201033,0.442164292,0,0.807866566
654.5454545,6373.737374,0.024832454,0.154302602,0.148023681,0.178400038,2.653530992,0.145188332,0.442510398,0,0.806892389
657.5757576,6373.737374,0.024498455,0.147890458,0.150281815,0.179628121,2.654157286,0.146189203,0.442903355,0,0.805904765
660.6060606,6373.737374,0.024179978,0.141607312,0.152580729,0.180915248,2.654779571,0.147208765,0.443345406,0,0.804904094
663.6363636,6373.737374,0.023867334,0.135236282,0.154924029,0.182216238,2.655371013,0.148187898,0.443867746,0,0.80388932
666.6666667,6373.737374,0.023561909,0.128963325,0.157296515,0.183551074,2.655936237,0.14919275,0.444454247,0,0.802861063
669.6969697,6373.737374,0.023264622,0.122743822,0.159730361,0.184949108,2.656504379,0.150202452,0.445126097,0,0.801817874
672.7272727,6373.737374,0.022979664,0.116605957,0.162174159,0.186356034,2.657040265,0.151212242,0.445886962,0,0.800759419
675.7575758,6373.737374,0.022692283,0.110564507,0.164701965,0.187858533,2.657570053,0.152236516,0.446749522,0,0.799684504
678.7878788,6373.737374,0.022419047,0.104581141,0.167262537,0.189387861,2.658085345,0.153246356,0.447727203,0,0.798592249
681.8181818,6373.737374,0.022147777,0.098709138,0.169899248,0.191008619,2.658548514,0.154283285,0.448840974,0,0.797482578
684.8484848,6373.737374,0.021891811,0.092967133,0.172594196,0.192699402,2.659003837,0.155320034,0.450102842,0,0.79635429
687.8787879,6373.737374,0.021633374,0.087420405,0.175378339,0.194505522,2.659444608,0.156385247,0.451506984,0,0.795203768
690.9090909,6373.737374,0.021386642,0.082022393,0.178244881,0.196414842,2.659874697,0.15744261,0.453104211,0,0.794031289
693.9393939,6373.737374,0.021147801,0.076801014,0.181193397,0.198427804,2.660232075,0.158525872,0.454890062,0,0.792836705
696.969697,6373.737374,0.020917866,0.07174018,0.184217264,0.200532018,2.660603874,0.159634277,0.45690522,0,0.791616115
700,6373.737374,0.020692539,0.066970895,0.187368783,0.202814102,2.660944759,0.160743323,0.459140593,0,0.790368331
400,6454.545455,0.290190195,0.342160419,0.015652637,0.039551402,2.928337255,0.046443822,0.288885183,3.07939002,0.984537931
403.030303,6454.545455,0.291094649,0.329616836,0.016626934,0.041045551,2.927926806,0.047290963,0.295024954,3.076078197,0.98314574
406.0606061,6454.545455,0.290935072,0.318074142,0.017644897,0.042516973,2.926777362,0.048121625,0.300673615,3.07285705,0.981769378
409.0909091,6454.545455,0.286604451,0.310261501,0.018675995,0.043723279,2.922936657,0.048842789,0.303697486,3.069658124,0.980781824
412.1212121,6454.545455,0.27763778,0.30882534,0.019804726,0.045023297,2.91512268,0.049415695,0.306734321,3.067284186,0.912612849
415.1515152,6454.545455,0.273483324,0.303987793,0.021103519,0.046972957,2.91025868,0.050128808,0.314601244,3.065572221,0.908314788
418.1818182,6454.545455,0.269460152,0.298932471,0.022470444,0.048985201,2.905245756,0.050836732,0.322522131,3.063871189,0.90375978
421.2121212,6454.545455,0.265575716,0.293646544,0.023908541,0.051062598,2.900100543,0.051540131,0.330490904,3.062180575,0.89891712
424.2424242,6454.545455,0.261826865,0.288123685,0.025420259,0.053205262,2.894846925,0.052239763,0.338501262,3.060498653,0.893753153
427.2727273,6454.545455,0.258240437,0.282316297,0.027008126,0.055414234,2.889516849,0.052936193,0.346543567,3.058824665,0.888202138
430.3030303,6454.545455,0.25478735,0.276237725,0.028675011,0.057687851,2.884131511,0.053631742,0.354589236,3.057156066,0.882243792
433.3333333,6454.545455,0.251481131,0.269835184,0.030422078,0.060021554,2.878740394,0.054327233,0.362616403,3.055490689,0.875800857
436.3636364,6454.545455,0.248326771,0.263056086,0.032250918,0.062409666,2.87336116,0.055022685,0.370582637,3.053825349,0.868797625
439.3939394,6454.545455,0.245311702,0.255854331,0.034162097,0.064841854,2.868049834,0.055721865,0.378423211,3.052155673,0.861158312
442.4242424,6454.545455,0.241863608,0.245496503,0.035998785,0.066614833,2.862627692,0.056393226,0.382253976,3.050190874,0
445.4545455,6454.545455,0.238183913,0.233389644,0.03783184,0.068055395,2.856979374,0.057049748,0.384133576,3.048119662,0
448.4848485,6454.545455,0.234517303,0.221011337,0.039744857,0.069524493,2.851176455,0.057693953,0.386102792,3.04610415,0
451.5151515,6454.545455,0.230865129,0.208489649,0.04174659,0.07104688,2.84521234,0.058335452,0.38819225,3.044145482,0
454.5454545,6454.545455,0.227206829,0.195751481,0.043834585,0.072601913,2.8390812,0.058967089,0.390403461,3.042239795,0
457.5757576,6454.545455,0.223581751,0.182877226,0.046018442,0.074216717,2.832739658,0.059587402,0.392789452,3.040373806,0
460.6060606,6454.545455,0.220619123,0.170929274,0.048409408,0.076295261,2.827176662,0.060264214,0.397470978,3.038671058,0
463.6363636,6454.545455,0.218625462,0.160833401,0.051091914,0.079119824,2.822895518,0.061027529,0.405689041,3.037177285,0
466.6666667,6454.545455,0.216496538,0.150955923,0.053897605,0.082033869,2.818292566,0.061778744,0.413911331,3.035698764,0
469.6969697,6454.545455,0.214242743,0.141263935,0.056829155,0.0850349,2.813349729,0.062510654,0.422126942,3.034235939,0
472.7272727,6454.545455,0.211852365,0.131827797,0.059891241,0.088131944,2.808083487,0.063229549,0.430333609,3.032790334,0
475.7575758,6454.545455,0.206209932,0.123151733,0.063146508,0.091095471,2.801889822,0.063784892,0.436377246,3.031302698,0.701843088
478.7878788,6454.545455,0.19897944,0.115620205,0.066665179,0.094286028,2.79576275,0.064352461,0.442381072,3.029850606,0.689515407
481.8181818,6454.545455,0.19171516,0.108212888,0.070374826,0.097632217,2.789604519,0.064936225,0.44859079,3.028433387,0.677190486
484.8484848,6454.545455,0.18448897,0.100929198,0.074278524,0.101136584,2.783394116,0.065541173,0.45509828,3.027054044,0.664898875
487.8787879,6454.545455,0.174933847,0.094516063,0.078506649,0.104777518,2.777175531,0.066113966,0.460760751,3.025691363,0
490.9090909,6454.545455,0.161128736,0.088974769,0.083162478,0.108413174,2.770964733,0.066596842,0.464405653,3.024325604,0
493.9393939,6454.545455,0.148352978,0.083075954,0.088024594,0.112215081,2.764695455,0.067100759,0.468537638,3.023012695,0
496.969697,6454.545455,0.137378944,0.079039809,0.09325132,0.116804315,2.758327499,0.067737403,0.475409567,3.021804626,0
500,6454.545455,0.136725158,0.085136083,0.096404336,0.121587814,2.754742267,0.069155989,0.486225826,3.021376447,0
503.030303,6454.545455,0.124959394,0.09247455,0.099349802,0.124767726,2.752275503,0.070295405,0.487380323,3.021131071,0.688322292
506.0606061,6454.545455,0.108810669,0.1041873,0.103155724,0.129048074,2.749812012,0.071475953,0.489471039,3.021144444,0.727108858
509.0909091,6454.545455,0.093349013,0.116292387,0.107226042,0.133782839,2.74731071,0.072710669,0.492519394,3.021317392,0.76366865
512.1212121,6454.545455,0.078649728,0.129025864,0.111642678,0.139144016,2.744708951,0.074016697,0.496953113,3.021621845,0.798083773
515.1515152,6454.545455,0.066026724,0.139510238,0.115503969,0.143701805,2.740979164,0.075157173,0.499460228,3.022338894,0.827510595
518.1818182,6454.545455,0.062872991,0.140740416,0.116888253,0.145102626,2.737643368,0.076367312,0.498325448,3.024622714,0.830967583
521.2121212,6454.545455,0.060113269,0.141617121,0.11822251,0.146437991,2.734368593,0.077586616,0.497218716,3.026638173,0.833723517
524.2424242,6454.545455,0.057618415,0.142240997,0.119524032,0.147726265,2.731141142,0.078817338,0.496142366,3.028442586,0.835978724
527.2727273,6454.545455,0.055357759,0.142671161,0.120805742,0.148989186,2.727974418,0.080058522,0.49508706,3.030068886,0.837839335
530.3030303,6454.545455,0.053279038,0.142909785,0.122061635,0.150210867,2.724848144,0.081307283,0.494066872,3.031549529,0.839397999
533.3333333,6454.545455,0.051361711,0.143007762,0.12330274,0.15141131,2.721758397,0.082568969,0.493067688,3.032904923,0.840715184
536.3636364,6454.545455,0.049577113,0.142982553,0.124530436,0.152590552,2.718714517,0.083838873,0.492093313,3.034151194,0.841831789
539.3939394,6454.545455,0.047911169,0.142862152,0.125745612,0.153752285,2.715703682,0.085118672,0.491148206,3.035303463,0.842780804
542.4242424,6454.545455,0.046347673,0.142648725,0.126951158,0.154897972,2.712723426,0.086404808,0.490225908,3.036371681,0.843586936
545.4545455,6454.545455,0.04487638,0.142335819,0.128142621,0.15601971,2.709777003,0.087703803,0.489328101,3.037365626,0.844270029
548.4848485,6454.545455,0.043484109,0.141997134,0.129333062,0.157143946,2.70686271,0.089010091,0.488441021,3.038292137,0.844842476
551.5151515,6454.545455,0.04216716,0.141557833,0.130506064,0.158237468,2.703970002,0.090325053,0.487587051,3.039157944,0.845320004
554.5454545,6454.545455,0.040918231,0.141074371,0.131672772,0.159322421,2.701109357,0.091650505,0.486744456,3.039967615,0.845710324
557.5757576,6454.545455,0.03973417,0.140569663,0.132836555,0.160406563,2.69827738,0.092983677,0.485918905,3.040727216,0.846020368
560.6060606,6454.545455,0.038604017,0.139994115,0.133985681,0.161465383,2.695474956,0.094326154,0.485106243,3.041440467,0.846258008
563.6363636,6454.545455,0.037530441,0.139413575,0.135133862,0.162527552,2.692696341,0.095676909,0.484309112,3.042110821,0.846428074
566.6666667,6454.545455,0.035857658,0.132955573,0.134996514,0.16091461,2.695424177,0.097545319,0.478161546,3.042891181,0.848489649
569.6969697,6454.545455,0.034410467,0.120323081,0.132162335,0.154949997,2.694651472,0.098227211,0.461266373,3.043660839,0.851068822
572.7272727,6454.545455,0.033728809,0.122483516,0.132676753,0.155824636,2.692752404,0.099828525,0.460358374,3.044581788,0.850881182
575.7575758,6454.545455,0.033075695,0.124587421,0.133186068,0.156691167,2.690873483,0.101441144,0.459476339,3.045455624,0.850624402
578.7878788,6454.545455,0.032449937,0.126702919,0.133701294,0.157573713,2.689027838,0.10306946,0.458609833,3.046285838,0.850298537
581.8181818,6454.545455,0.03185158,0.128737015,0.134205375,0.158435616,2.687189822,0.10470577,0.457767401,3.047075465,0.849907383
584.8484848,6454.545455,0.031276869,0.130745459,0.134696277,0.1592845,2.685371727,0.106359976,0.456942456,3.047828393,0.84945018
587.8787879,6454.545455,0.030724893,0.132716685,0.135188017,0.160133659,2.683590305,0.108019757,0.45613203,3.048545195,0.848925943
590.9090909,6454.545455,0.030198561,0.134668037,0.135673595,0.160979105,2.681805614,0.109700781,0.455333049,3.049231423,0.848336808
593.9393939,6454.545455,0.029689575,0.136619514,0.136163061,0.161835812,2.680047452,0.111394616,0.454543501,3.049886088,0.847677556
596.969697,6454.545455,0.029204266,0.138515044,0.136629942,0.162660022,2.678354664,0.1131046,0.453766581,3.050511768,0.846947872
600,6454.545455,0.028737172,0.140433377,0.137108722,0.163510523,2.676604656,0.114813999,0.452999598,3.051111543,0.84614541
603.030303,6454.545455,0.028288201,0.142291576,0.137570267,0.164334702,2.674916159,0.116544729,0.452241781,3.051687599,0.84526672
606.0606061,6454.545455,0.027861597,0.144125192,0.138015859,0.165140995,2.673232281,0.118282246,0.45147737,3.052235447,0.844307978
609.0909091,6454.545455,0.027451687,0.145374494,0.13828077,0.16561324,2.671321005,0.119916745,0.449940333,3.052748149,0.843293709
612.1212121,6454.545455,0.027064516,0.146644461,0.13853911,0.166086149,2.669415418,0.121563876,0.448421356,3.053239209,0.842184766
615.1515152,6454.545455,0.026693068,0.147920352,0.138792315,0.16655783,2.667532994,0.123219547,0.446927337,3.053710298,0.840975695
618.1818182,6454.545455,0.026345149,0.149179584,0.139035751,0.167019885,2.66566984,0.124883394,0.44545587,3.054162423,0.839659589
621.2121212,6454.545455,0.026008166,0.150433716,0.139271311,0.167474501,2.663819892,0.126559535,0.444004345,3.054596441,0.838226739
624.2424242,6454.545455,0.025690683,0.151742321,0.139510588,0.167948079,2.662003056,0.128246969,0.44258031,3.055011065,0.836666541
627.2727273,6454.545455,0.025398025,0.153034828,0.139739156,0.168411339,2.660193501,0.129935646,0.441163071,3.055411367,0.834968633
630.3030303,6454.545455,0.025098416,0.154336432,0.139963245,0.168870824,2.65838184,0.131646928,0.439766788,3.055794917,0.833113338
633.3333333,6454.545455,0.024856586,0.155592382,0.140167976,0.169309829,2.656623311,0.133347442,0.438408007,3.056163119,0.831092079
636.3636364,6454.545455,0.024615341,0.156888929,0.140374115,0.169759354,2.654860941,0.135062793,0.437055856,3.05651649,0.8288737
639.3939394,6454.545455,0.024396322,0.158196095,0.140574287,0.170208804,2.653123023,0.136797169,0.435729157,3.056855516,0.826436292
642.4242424,6454.545455,0.024238971,0.159968123,0.140629927,0.170589687,2.651510838,0.138557677,0.434266224,3.057233771,0.823663673
645.4545455,6454.545455,0.024212732,0.163160536,0.140217419,0.170717336,2.650214099,0.140439843,0.432270164,3.057767922,0.820259729
648.4848485,6454.545455,0.025945075,0.161636932,0.142271709,0.173206824,2.650122068,0.142124076,0.436195926,0,0.809509028
651.5151515,6454.545455,0.025595963,0.157886349,0.145456867,0.176229287,2.652409667,0.143955077,0.4405833,0,0.808282543
654.5454545,6454.545455,0.025247723,0.152666616,0.148120104,0.178244063,2.653720623,0.145304396,0.44266336,0,0.807193011
657.5757576,6454.545455,0.02491083,0.14623387,0.150374611,0.179463447,2.65433169,0.146305895,0.443071544,0,0.806210541
660.6060606,6454.545455,0.024585948,0.1399508,0.152688128,0.180766083,2.654945665,0.147307081,0.443534145,0,0.805214735
663.6363636,6454.545455,0.024263538,0.133650978,0.155036604,0.182084659,2.655534354,0.148309119,0.444066556,0,0.804205914
666.6666667,6454.545455,0.023952799,0.127378435,0.157407149,0.183414975,2.656112431,0.149316302,0.444675121,0,0.803182252
669.6969697,6454.545455,0.023647522,0.12117849,0.159830033,0.184802493,2.656671748,0.150326579,0.445369235,0,0.802144447
672.7272727,6454.545455,0.023348021,0.115091789,0.162319442,0.186271236,2.657187782,0.151321311,0.446155834,0,0.801090859
675.7575758,6454.545455,0.023059634,0.109070623,0.164844986,0.187771979,2.657717537,0.152358781,0.447037948,0,0.800021939
678.7878788,6454.545455,0.022779014,0.103115362,0.167420836,0.189323606,2.658222484,0.153380891,0.448050694,0,0.798935616
681.8181818,6454.545455,0.022478331,0.097315079,0.170082599,0.190978783,2.658697466,0.154406984,0.449197317,0,0.79783038
684.8484848,6454.545455,0.022235837,0.09163107,0.172784099,0.192687545,2.659161194,0.155456586,0.450488509,0,0.796708153
687.8787879,6454.545455,0.021975073,0.086069365,0.175569347,0.194491003,2.659583935,0.156517656,0.451950651,0,0.79556432
690.9090909,6454.545455,0.021723595,0.080695467,0.178436565,0.196400868,2.660015825,0.157589512,0.453594888,0,0.794398381
693.9393939,6454.545455,0.021477955,0.075553007,0.181408959,0.198452167,2.660380329,0.15867197,0.455431457,0,0.793208582
696.969697,6454.545455,0.021243163,0.070607033,0.184473922,0.200623741,2.660767196,0.159779095,0.457481364,0,0.791994203
700,6454.545455,0.021012263,0.065858554,0.187636919,0.202920627,2.661083796,0.160906011,0.45979316,0,0.790751509
400,6535.353535,0.290961845,0.340349176,0.015645309,0.039390065,2.92921389,0.046397836,0.288432261,3.0806657,0.985051397
403.030303,6535.353535,0.291844069,0.327828518,0.016621041,0.040887825,2.928783996,0.047243192,0.294565188,3.077287069,0.98370576
406.0606061,6535.353535,0.292152281,0.315824455,0.017643167,0.042390665,2.927960733,0.048083999,0.300547843,3.074013539,0.982323625
409.0909091,6535.353535,0.287679512,0.31029277,0.018764373,0.043996754,2.923829995,0.048810087,0.306535565,3.071454941,0.981448265
412.1212121,6535.353535,0.282461706,0.309096021,0.020095682,0.046302916,2.918462023,0.049520943,0.317121879,3.070064893,1.894999128
415.1515152,6535.353535,0.275178312,0.307621336,0.021376787,0.048076252,2.911246334,0.050133473,0.323174325,3.068240254,0.911998826
418.1818182,6535.353535,0.271188347,0.302804603,0.022757708,0.050147321,2.906297726,0.050844719,0.331303588,3.066491438,0.907635409
421.2121212,6535.353535,0.267344033,0.297770433,0.024210531,0.052288677,2.901229781,0.051552245,0.33950035,3.064753985,0.902992668
424.2424242,6535.353535,0.263632455,0.292519943,0.025738843,0.054501733,2.896045631,0.052254151,0.347750912,3.06302794,0.898032896
427.2727273,6535.353535,0.260099237,0.286994142,0.027344759,0.056788984,2.890813829,0.052957045,0.356055606,3.0613107,0.892721592
430.3030303,6535.353535,0.256703992,0.281214687,0.029030725,0.059147177,2.885534235,0.053657602,0.364387442,3.059600339,0.887001566
433.3333333,6535.353535,0.253473691,0.275119396,0.03079924,0.061575604,2.880264804,0.054359004,0.372725827,3.057894368,0.880802551
436.3636364,6535.353535,0.25011853,0.266832037,0.032555223,0.063624773,2.875045028,0.055052282,0.378473236,3.055970329,0
439.3939394,6535.353535,0.246372348,0.255310697,0.034236348,0.065010139,2.869758198,0.055718858,0.380207616,3.053745026,0
442.4242424,6535.353535,0.242653612,0.243498126,0.035992027,0.06642304,2.864325188,0.056379911,0.382015614,3.051583155,0
445.4545455,6535.353535,0.238941861,0.231416701,0.037824868,0.067862627,2.858736292,0.057037202,0.383894383,3.049477722,0
448.4848485,6535.353535,0.235273992,0.219057873,0.03973949,0.069338843,2.852982907,0.057686393,0.385870404,3.047432494,0
451.5151515,6535.353535,0.231616927,0.206492604,0.041738189,0.070852332,2.84705519,0.058329903,0.387970102,3.04544105,0
454.5454545,6535.353535,0.227953332,0.193759584,0.043828277,0.072412908,2.840982717,0.058964771,0.390188749,3.043501326,0
457.5757576,6535.353535,0.224307507,0.180849978,0.046010238,0.074019036,2.834710574,0.059590434,0.392579149,3.041611047,0
460.6060606,6535.353535,0.221092425,0.168566099,0.04836392,0.07595549,2.828859579,0.060244783,0.396520253,3.039843129,0
463.6363636,6535.353535,0.219105404,0.158404877,0.051044394,0.078768193,2.8246437,0.061011291,0.404732999,3.038327347,0
466.6666667,6535.353535,0.216984116,0.148472945,0.053847541,0.081670366,2.820110147,0.061763645,0.412954571,3.036830729,0
469.6969697,6535.353535,0.21473278,0.13874479,0.056775284,0.084659013,2.815240789,0.062501072,0.421182242,3.035347443,0
472.7272727,6535.353535,0.212352745,0.129257604,0.059841217,0.087753656,2.810042202,0.063222272,0.429394486,3.033882308,0
475.7575758,6535.353535,0.209845374,0.120013778,0.063041992,0.090945925,2.804481865,0.063923161,0.437610154,3.032435456,0
478.7878788,6535.353535,0.207210539,0.111063874,0.066387891,0.094252143,2.798534284,0.064607748,0.445825755,3.031012473,0
481.8181818,6535.353535,0.202497797,0.102480927,0.069903635,0.097459675,2.791744688,0.065154507,0.452470023,3.0295697,0.671234532
484.8484848,6535.353535,0.192811568,0.096429436,0.073909179,0.101001543,2.785610216,0.06572949,0.458159779,3.028149793,0
487.8787879,6535.353535,0.177793628,0.091672489,0.078374285,0.104535907,2.7795068,0.066197934,0.46144886,3.026711536,0
490.9090909,6535.353535,0.163781437,0.086394602,0.083046873,0.108212288,2.773334911,0.066687527,0.465166585,3.025324634,0
493.9393939,6535.353535,0.150825456,0.080740917,0.087926381,0.112054172,2.767089272,0.067201686,0.469395181,3.023991502,0
496.969697,6535.353535,0.138829774,0.074890708,0.093032494,0.116098645,2.760756705,0.067734927,0.474222115,3.022707322,0
500,6535.353535,0.137298312,0.081879705,0.096958837,0.121847834,2.756485142,0.0691396,0.487661969,3.022179389,0
503.030303,6535.353535,0.13470137,0.081314115,0.098612232,0.123465773,2.75398393,0.07027135,0.488013661,3.021747039,0.670058361
506.0606061,6535.353535,0.117841455,0.093044825,0.102338993,0.127547284,2.751566065,0.071424707,0.489490381,3.021668135,0.710148346
509.0909091,6535.353535,0.101689178,0.105068569,0.106304034,0.132028314,2.749103257,0.072626524,0.491832923,3.021766923,0.747824854
512.1212121,6535.353535,0.086302483,0.117633958,0.110588504,0.13707409,2.746570114,0.073899374,0.495420266,3.022013382,0.783288726
515.1515152,6535.353535,0.071637018,0.130276285,0.1150255,0.142390562,2.743445338,0.07513437,0.499302416,3.022383967,0.817218785
518.1818182,6535.353535,0.064897148,0.134941135,0.117320635,0.144919879,2.739816363,0.076294578,0.499267297,3.024169868,0.830206044
521.2121212,6535.353535,0.061954465,0.135977534,0.11868185,0.146280912,2.736526768,0.077516202,0.498152016,3.02631151,0.833174604
524.2424242,6535.353535,0.059320543,0.136753976,0.120011798,0.147602304,2.733303463,0.078744496,0.49707221,3.028213426,0.835566717
527.2727273,6535.353535,0.056961662,0.137271541,0.12130524,0.148873092,2.730123686,0.07998639,0.496012641,3.029923979,0.837546036
530.3030303,6535.353535,0.054787752,0.137603371,0.12258041,0.150114075,2.726996514,0.081232552,0.494990938,3.031475797,0.839190685
533.3333333,6535.353535,0.052788061,0.137790858,0.123837509,0.151330862,2.723914318,0.082493499,0.493989301,3.032890691,0.840574527
536.3636364,6535.353535,0.050933909,0.13785301,0.125083395,0.15253077,2.720854804,0.083760845,0.493014471,3.034188128,0.841745059
539.3939394,6535.353535,0.049194274,0.137771679,0.126309255,0.153695288,2.717832272,0.085041788,0.492064726,3.03538912,0.842738202
542.4242424,6535.353535,0.047570054,0.137630753,0.127528952,0.154855705,2.714863168,0.08632986,0.4911389,3.036497898,0.843580435
545.4545455,6535.353535,0.046036561,0.137387383,0.12873971,0.155997635,2.711918025,0.087626436,0.490238882,3.037527412,0.844294789
548.4848485,6535.353535,0.044602279,0.137090675,0.129939184,0.157128207,2.709000885,0.088932223,0.489355394,3.038486665,0.844894955
551.5151515,6535.353535,0.043238041,0.136708559,0.131127774,0.158237829,2.706122804,0.090247322,0.488495871,3.039382426,0.845396592
554.5454545,6535.353535,0.041954119,0.13625988,0.132304332,0.159330085,2.703250902,0.091571072,0.487653219,3.040220214,0.845811947
